"id","user","arz","size","size2","atleast","price","status","created_at","updated_at"
"32927","2840","9","519","22.5","259.5","21000","1","2022-02-21 09:02:45","2022-02-21 09:02:45"
"32928","3032","9","544","36","272","19000","1","2022-03-09 09:03:45","2022-03-09 09:03:45"
"32929","3038","8","869","417.5","434.5","6650","1","2022-01-11 09:01:45","2022-01-11 09:01:45"
"32930","2097","8","518","99.8","103.6","7350","1","2021-11-16 09:11:45","2021-11-16 09:11:45"
"32931","2213","6","724","111.4","144.8","95","1","2021-11-29 09:11:45","2021-11-29 09:11:45"
"32932","3034","2","0.55","0.000000000000010019762797242","0.18333333333333","21000","1","2022-02-19 09:02:45","2022-02-19 09:02:45"
"32933","2265","5","769","60.6","153.8","950","1","2021-11-01 09:11:45","2021-11-01 09:11:45"
"32934","2244","7","562","135.66666666667","187.33333333333","525","1","2021-11-15 09:11:45","2021-11-15 09:11:45"
"32935","2369","5","870","543","290","1050","1","2021-08-30 09:08:45","2021-08-30 09:08:45"
"32936","2911","0","0.43","0","0.1075","10500000","1","2021-11-01 09:11:45","2021-11-01 09:11:45"
"32937","2070","4","79","2.4","15.8","126000","1","2022-02-13 09:02:45","2022-02-13 09:02:45"
"32938","2675","1","0.12","0.096","0.024","4750000","1","2021-12-28 09:12:45","2021-12-28 09:12:45"
"32939","2777","4","303","303","60.6","126000","1","2022-02-09 09:02:45","2022-02-09 09:02:45"
"32940","2127","0","0.89","0","0.178","10500000","1","2021-09-17 09:09:45","2021-09-17 09:09:45"
"32941","2484","1","0.12","0","0.04","4750000","1","2021-10-08 09:10:45","2021-10-08 09:10:45"
"32942","2691","4","971","58.25","242.75","126000","1","2022-02-24 09:02:45","2022-02-24 09:02:45"
"32943","2226","0","0.23","0","0.0575","10500000","1","2022-01-14 09:01:45","2022-01-14 09:01:45"
"32944","2377","5","443","213.33333333333","147.66666666667","1050","1","2022-02-05 09:02:45","2022-02-05 09:02:45"
"32945","2153","9","7","1.2","1.4","19000","1","2021-09-12 09:09:45","2021-09-12 09:09:45"
"32946","2395","9","577","175.5","288.5","19000","1","2021-09-07 09:09:45","2021-09-07 09:09:45"
"32947","2513","8","751","59.5","187.75","6650","1","2021-09-04 09:09:45","2021-09-04 09:09:45"
"32948","2252","5","593","288.5","296.5","1050","1","2022-02-16 09:02:45","2022-02-16 09:02:45"
"32949","2878","7","418","61.8","83.6","525","1","2021-12-08 09:12:45","2021-12-08 09:12:45"
"32950","2873","3","540","74","270","380000","1","2021-09-05 09:09:45","2021-09-05 09:09:45"
"32951","2914","1","1.03","0","0.206","5250000","1","2021-11-17 09:11:45","2021-11-17 09:11:45"
"32952","2171","0","0.21","0.0525","0.0525","10500000","1","2021-12-12 09:12:45","2021-12-12 09:12:45"
"32953","2335","9","466","16.33333333334","155.33333333333","21000","1","2021-11-30 09:11:45","2021-11-30 09:11:45"
"32954","2075","8","266","107","133","6650","1","2021-09-06 09:09:45","2021-09-06 09:09:45"
"32955","2409","2","0.24","0","0.08","21000","1","2021-12-03 09:12:45","2021-12-03 09:12:45"
"32956","2763","2","0.86","0","0.43","21000","1","2021-09-14 09:09:45","2021-09-14 09:09:45"
"32957","3047","5","666","61.5","166.5","1050","1","2021-09-02 09:09:45","2021-09-02 09:09:45"
"32958","2776","0","0.87","0","0.2175","9500000","1","2022-01-31 09:01:45","2022-01-31 09:01:45"
"32959","2819","6","124","28","31","95","1","2022-02-01 09:02:45","2022-02-01 09:02:45"
"32960","2233","6","498","163","166","95","1","2021-12-13 09:12:45","2021-12-13 09:12:45"
"32961","2222","5","956","97","478","1050","1","2021-10-02 09:10:45","2021-10-02 09:10:45"
"32962","2688","2","0.84","0.336","0.168","19000","1","2021-08-27 09:08:45","2021-08-27 09:08:45"
"32963","2611","9","473","37.5","236.5","21000","1","2022-01-28 09:01:45","2022-01-28 09:01:45"
"32964","2158","7","755","287.5","377.5","475","1","2021-10-07 09:10:45","2021-10-07 09:10:45"
"32965","2655","0","0.4","0.2","0.1","10500000","1","2021-12-26 09:12:45","2021-12-26 09:12:45"
"32966","2839","2","0.56","0.18666666666666","0.18666666666667","19000","1","2022-03-11 09:03:45","2022-03-11 09:03:45"
"32967","2791","2","0.54","0","0.27","21000","1","2022-01-20 09:01:45","2022-01-20 09:01:45"
"32968","2441","8","618","159","206","6650","1","2022-02-21 09:02:45","2022-02-21 09:02:45"
"32969","2782","2","0.93","0","0.465","21000","1","2021-09-21 09:09:45","2021-09-21 09:09:45"
"32970","2416","2","1.04","0","0.26","21000","1","2021-09-16 09:09:45","2021-09-16 09:09:45"
"32971","2104","1","0.71","0","0.142","4750000","1","2021-10-15 09:10:45","2021-10-15 09:10:45"
"32972","2792","9","197","14.666666666663","65.666666666667","21000","1","2022-01-01 09:01:45","2022-01-01 09:01:45"
"32973","2464","4","551","84.66666666666","183.66666666667","114000","1","2021-10-31 09:10:45","2021-10-31 09:10:45"
"32974","2207","1","0.17","0","0.0425","5250000","1","2021-09-21 09:09:45","2021-09-21 09:09:45"
"32975","2607","9","783","53.75","195.75","21000","1","2021-12-18 09:12:45","2021-12-18 09:12:45"
"32976","2983","6","803","125.5","200.75","105","1","2021-09-20 09:09:45","2021-09-20 09:09:45"
"32977","2869","8","585","102","195","7350","1","2021-11-17 09:11:45","2021-11-17 09:11:45"
"32978","2367","0","0.64","0.16","0.16","9500000","1","2021-09-15 09:09:45","2021-09-15 09:09:45"
"32979","2978","1","0.25","0","0.0625","4750000","1","2021-11-15 09:11:45","2021-11-15 09:11:45"
"32980","2456","7","399","50.25","99.75","475","1","2022-02-07 09:02:45","2022-02-07 09:02:45"
"32981","2943","3","571","159.66666666667","190.33333333333","420000","1","2022-01-17 09:01:45","2022-01-17 09:01:45"
"32982","2519","2","0.41","0","0.1025","21000","1","2021-10-11 09:10:45","2021-10-11 09:10:45"
"32983","3017","7","206","24.5","51.5","525","1","2022-03-01 09:03:45","2022-03-01 09:03:45"
"32984","3045","0","0.47","0.15666666666666","0.15666666666667","10500000","1","2021-11-13 09:11:45","2021-11-13 09:11:45"
"32985","2768","4","208","37.4","41.6","126000","1","2021-12-19 09:12:45","2021-12-19 09:12:45"
"32986","2704","9","225","2.5","56.25","21000","1","2021-10-10 09:10:45","2021-10-10 09:10:45"
"32987","2071","3","621","26.6","124.2","420000","1","2021-12-09 09:12:45","2021-12-09 09:12:45"
"32988","2846","0","0.54","0","0.108","10500000","1","2021-10-15 09:10:45","2021-10-15 09:10:45"
"32989","2895","6","878","96.5","219.5","105","1","2022-02-03 09:02:45","2022-02-03 09:02:45"
"32990","2856","3","633","133.75","158.25","380000","1","2021-09-08 09:09:45","2021-09-08 09:09:45"
"32991","2473","9","618","305","309","19000","1","2022-03-09 09:03:45","2022-03-09 09:03:45"
"32992","2128","8","406","70.33333333334","135.33333333333","6650","1","2021-10-19 09:10:45","2021-10-19 09:10:45"
"32993","2983","7","760","58","190","525","1","2021-11-12 09:11:45","2021-11-12 09:11:45"
"32994","2210","3","552","129","138","420000","1","2022-01-16 09:01:45","2022-01-16 09:01:45"
"32995","2561","7","60","13","20","475","1","2022-02-08 09:02:45","2022-02-08 09:02:45"
"32996","3019","2","0.71","0.23666666666666","0.23666666666667","19000","1","2022-03-01 09:03:45","2022-03-01 09:03:45"
"32997","2461","0","0.63","0","0.315","10500000","1","2021-09-06 09:09:45","2021-09-06 09:09:45"
"32998","2651","7","274","89.666666666667","91.333333333333","525","1","2021-11-08 09:11:45","2021-11-08 09:11:45"
"32999","2764","0","1.1","0.36666666666666","0.36666666666667","10500000","1","2021-10-06 09:10:45","2021-10-06 09:10:45"
"33000","2274","9","684","516.2","136.8","19000","1","2021-09-28 09:09:45","2021-09-28 09:09:45"
"33001","2737","3","396","178","198","420000","1","2021-10-28 09:10:45","2021-10-28 09:10:45"
"33002","2167","2","0.58","0","0.116","19000","1","2021-09-07 09:09:45","2021-09-07 09:09:45"
"33003","3008","6","128","41","64","105","1","2021-10-13 09:10:45","2021-10-13 09:10:45"
"33004","2755","4","268","3.333333333334","89.333333333333","126000","1","2022-01-10 09:01:45","2022-01-10 09:01:45"
"33005","2632","0","0.76","0","0.38","9500000","1","2022-02-01 09:02:45","2022-02-01 09:02:45"
"33006","2510","8","65","1","13","7350","1","2021-09-24 09:09:45","2021-09-24 09:09:45"
"33007","2186","3","621","50","207","420000","1","2022-01-26 09:01:45","2022-01-26 09:01:45"
"33008","3061","1","0.85","0","0.425","5250000","1","2021-11-04 09:11:45","2021-11-04 09:11:45"
"33009","2092","2","0.27","0","0.0675","19000","1","2021-10-17 09:10:45","2021-10-17 09:10:45"
"33010","2830","0","0.55","0.22","0.11","10500000","1","2022-03-05 09:03:45","2022-03-05 09:03:45"
"33011","2077","5","183","2.8","36.6","1050","1","2022-03-05 09:03:45","2022-03-05 09:03:45"
"33012","2135","2","0.29","0","0.058","21000","1","2021-12-19 09:12:45","2021-12-19 09:12:45"
"33013","3008","5","755","165.25","188.75","950","1","2021-09-26 09:09:45","2021-09-26 09:09:45"
"33014","2318","4","935","47.66666666666","311.66666666667","126000","1","2021-12-01 09:12:45","2021-12-01 09:12:45"
"33015","2462","1","0.33","0.132","0.066","5250000","1","2021-12-22 09:12:45","2021-12-22 09:12:45"
"33016","2621","6","97","14.6","19.4","105","1","2021-12-06 09:12:45","2021-12-06 09:12:45"
"33017","2914","7","68","13.666666666666","22.666666666667","475","1","2021-10-23 09:10:45","2021-10-23 09:10:45"
"33018","3010","1","0.29","0","0.145","4750000","1","2021-11-12 09:11:45","2021-11-12 09:11:45"
"33019","2427","1","0.93","0","0.465","5250000","1","2022-01-17 09:01:45","2022-01-17 09:01:45"
"33020","2527","1","0.4","0","0.2","5250000","1","2022-01-22 09:01:45","2022-01-22 09:01:45"
"33021","2263","1","0.91","0","0.455","5250000","1","2021-09-06 09:09:45","2021-09-06 09:09:45"
"33022","2582","2","1.07","0.35666666666666","0.35666666666667","21000","1","2022-03-05 09:03:45","2022-03-05 09:03:45"
"33023","2996","1","0.25","0.0000000000000040106806764584","0.083333333333333","5250000","1","2021-12-10 09:12:45","2021-12-10 09:12:45"
"33024","2790","4","814","129","407","126000","1","2021-10-21 09:10:45","2021-10-21 09:10:45"
"33025","2206","5","447","4.8","89.4","1050","1","2022-01-21 09:01:45","2022-01-21 09:01:45"
"33026","2309","3","946","177","473","420000","1","2021-11-06 09:11:45","2021-11-06 09:11:45"
"33027","2900","2","0.18","0","0.036","19000","1","2022-02-19 09:02:45","2022-02-19 09:02:45"
"33028","2336","2","0.98","0","0.196","19000","1","2021-11-15 09:11:45","2021-11-15 09:11:45"
"33029","2977","0","0.12","0","0.06","10500000","1","2021-10-22 09:10:45","2021-10-22 09:10:45"
"33030","2840","4","764","52","382","114000","1","2022-01-15 09:01:45","2022-01-15 09:01:45"
"33031","2119","6","374","57.4","74.8","105","1","2022-02-19 09:02:45","2022-02-19 09:02:45"
"33032","2377","9","391","109.66666666667","130.33333333333","21000","1","2021-12-12 09:12:45","2021-12-12 09:12:45"
"33033","2699","7","734","9.4000000000001","146.8","525","1","2021-12-25 09:12:45","2021-12-25 09:12:45"
"33034","2907","9","491","23.6","98.2","21000","1","2021-10-06 09:10:45","2021-10-06 09:10:45"
"33035","2269","6","202","16.2","40.4","105","1","2021-11-28 09:11:45","2021-11-28 09:11:45"
"33036","2450","4","730","68.66666666667","243.33333333333","126000","1","2022-01-26 09:01:45","2022-01-26 09:01:45"
"33037","2386","7","920","42.33333333333","306.66666666667","475","1","2022-03-05 09:03:45","2022-03-05 09:03:45"
"33038","2675","6","72","10","36","105","1","2021-11-14 09:11:45","2021-11-14 09:11:45"
"33039","2757","5","748","44.33333333334","249.33333333333","950","1","2021-12-07 09:12:45","2021-12-07 09:12:45"
"33040","2793","5","940","407","470","1050","1","2021-12-14 09:12:45","2021-12-14 09:12:45"
"33041","2168","6","942","313","314","105","1","2021-10-09 09:10:45","2021-10-09 09:10:45"
"33042","2944","1","0.65","0.43333333333333","0.21666666666667","5250000","1","2021-11-06 09:11:45","2021-11-06 09:11:45"
"33043","2462","6","361","70.66666666667","120.33333333333","105","1","2021-09-07 09:09:45","2021-09-07 09:09:45"
"33044","2790","5","240","37","48","950","1","2022-02-15 09:02:45","2022-02-15 09:02:45"
"33045","2683","6","653","125.5","326.5","95","1","2022-03-04 09:03:45","2022-03-04 09:03:45"
"33046","2080","9","850","67","212.5","19000","1","2021-09-29 09:09:45","2021-09-29 09:09:45"
"33047","2545","8","975","130","195","7350","1","2021-08-31 09:08:45","2021-08-31 09:08:45"
"33048","2361","8","906","29","302","7350","1","2022-01-22 09:01:45","2022-01-22 09:01:45"
"33049","2634","4","482","1.33333333333","160.66666666667","126000","1","2021-12-15 09:12:45","2021-12-15 09:12:45"
"33050","2637","7","256","173.8","51.2","475","1","2021-10-05 09:10:45","2021-10-05 09:10:45"
"33051","2544","1","0.78","0","0.26","5250000","1","2021-11-18 09:11:45","2021-11-18 09:11:45"
"33052","2954","8","598","123","299","7350","1","2022-03-05 09:03:45","2022-03-05 09:03:45"
"33053","3024","6","105","1.5","52.5","95","1","2022-02-20 09:02:45","2022-02-20 09:02:45"
"33054","2378","2","0.77","0","0.1925","21000","1","2021-11-21 09:11:45","2021-11-21 09:11:45"
"33055","2652","3","356","158","178","420000","1","2021-12-09 09:12:45","2021-12-09 09:12:45"
"33056","2689","5","640","125","128","950","1","2021-12-16 09:12:45","2021-12-16 09:12:45"
"33057","2386","8","138","20","34.5","7350","1","2021-09-09 09:09:45","2021-09-09 09:09:45"
"33058","2774","8","95","20.5","47.5","6650","1","2021-09-26 09:09:45","2021-09-26 09:09:45"
"33059","2280","6","168","48","84","105","1","2021-12-06 09:12:45","2021-12-06 09:12:45"
"33060","2513","0","0.61","0","0.122","10500000","1","2022-01-12 09:01:45","2022-01-12 09:01:45"
"33061","2152","2","0.88","0.44","0.44","21000","1","2021-11-04 09:11:45","2021-11-04 09:11:45"
"33062","2388","2","0.82","0","0.41","21000","1","2021-10-06 09:10:45","2021-10-06 09:10:45"
"33063","2578","9","234","61","78","19000","1","2022-02-01 09:02:45","2022-02-01 09:02:45"
"33064","2586","5","414","107","207","1050","1","2021-12-23 09:12:45","2021-12-23 09:12:45"
"33065","2066","9","235","40.666666666667","78.333333333333","19000","1","2021-12-02 09:12:45","2021-12-02 09:12:45"
"33066","2411","0","0.97","0","0.485","10500000","1","2022-01-29 09:01:45","2022-01-29 09:01:45"
"33067","2262","8","683","86.33333333333","227.66666666667","7350","1","2021-09-05 09:09:45","2021-09-05 09:09:45"
"33068","2146","4","126","40","63","126000","1","2022-01-24 09:01:45","2022-01-24 09:01:45"
"33069","2723","7","422","1.5","105.5","475","1","2022-01-04 09:01:45","2022-01-04 09:01:45"
"33070","3025","1","0.5","0.16666666666666","0.16666666666667","4750000","1","2021-09-16 09:09:45","2021-09-16 09:09:45"
"33071","2362","3","478","12.66666666667","159.33333333333","380000","1","2021-09-26 09:09:45","2021-09-26 09:09:45"
"33072","2857","2","0.25","0.16666666666667","0.083333333333333","21000","1","2021-08-30 09:08:45","2021-08-30 09:08:45"
"33073","2414","3","484","36.33333333334","161.33333333333","420000","1","2022-02-21 09:02:45","2022-02-21 09:02:45"
"33074","2119","6","918","137.5","229.5","105","1","2021-12-22 09:12:45","2021-12-22 09:12:45"
"33075","3058","9","249","8.5","62.25","21000","1","2021-12-03 09:12:45","2021-12-03 09:12:45"
"33076","2644","6","574","27.2","114.8","105","1","2022-03-04 09:03:45","2022-03-04 09:03:45"
"33077","2603","8","231","2.4","46.2","6650","1","2022-01-05 09:01:45","2022-01-05 09:01:45"
"33078","2557","8","334","21.5","83.5","7350","1","2021-09-11 09:09:45","2021-09-11 09:09:45"
"33079","2712","2","0.21","0","0.07","21000","1","2021-09-21 09:09:45","2021-09-21 09:09:45"
"33080","2953","1","0.6","0","0.15","4750000","1","2022-01-20 09:01:45","2022-01-20 09:01:45"
"33081","2399","9","52","9.6","10.4","21000","1","2021-12-07 09:12:45","2021-12-07 09:12:45"
"33082","2679","3","177","10.5","44.25","380000","1","2021-12-16 09:12:45","2021-12-16 09:12:45"
"33083","2753","5","264","52","88","950","1","2021-09-30 09:09:45","2021-09-30 09:09:45"
"33084","2851","4","484","78.2","96.8","126000","1","2021-08-31 09:08:45","2021-08-31 09:08:45"
"33085","2442","2","0.34","0","0.17","21000","1","2021-09-28 09:09:45","2021-09-28 09:09:45"
"33086","2127","1","0.4","0","0.2","5250000","1","2022-02-18 09:02:45","2022-02-18 09:02:45"
"33087","2854","4","80","0","16","126000","1","2022-02-10 09:02:45","2022-02-10 09:02:45"
"33088","2085","6","978","183.5","244.5","105","1","2021-11-18 09:11:45","2021-11-18 09:11:45"
"33089","2745","6","752","128","376","105","1","2021-11-01 09:11:45","2021-11-01 09:11:45"
"33090","2478","7","553","107.33333333334","184.33333333333","525","1","2021-11-30 09:11:45","2021-11-30 09:11:45"
"33091","2585","4","141","4.6","28.2","114000","1","2022-01-14 09:01:45","2022-01-14 09:01:45"
"33092","2696","1","0.25","0.125","0.125","4750000","1","2022-02-18 09:02:45","2022-02-18 09:02:45"
"33093","2542","4","358","48.2","71.6","114000","1","2021-09-05 09:09:45","2021-09-05 09:09:45"
"33094","2553","4","829","76.66666666667","276.33333333333","126000","1","2021-12-08 09:12:45","2021-12-08 09:12:45"
"33095","2681","6","856","346","428","105","1","2021-11-17 09:11:45","2021-11-17 09:11:45"
"33096","2871","3","998","70","249.5","420000","1","2022-02-22 09:02:45","2022-02-22 09:02:45"
"33097","2291","2","0.74","0","0.185","21000","1","2021-12-24 09:12:45","2021-12-24 09:12:45"
"33098","2944","0","0.47","0","0.235","10500000","1","2022-03-04 09:03:45","2022-03-04 09:03:45"
"33099","2135","3","107","19.2","21.4","420000","1","2022-02-13 09:02:45","2022-02-13 09:02:45"
"33100","2401","5","302","11","151","1050","1","2022-01-29 09:01:45","2022-01-29 09:01:45"
"33101","2547","5","452","98.66666666666","150.66666666667","950","1","2021-11-18 09:11:45","2021-11-18 09:11:45"
"33102","2283","9","261","30.75","65.25","19000","1","2021-10-09 09:10:45","2021-10-09 09:10:45"
"33103","2487","6","188","42","47","105","1","2022-01-20 09:01:45","2022-01-20 09:01:45"
"33104","2438","1","0.21","0","0.105","5250000","1","2021-11-04 09:11:45","2021-11-04 09:11:45"
"33105","2524","9","689","43.2","137.8","21000","1","2021-10-24 09:10:45","2021-10-24 09:10:45"
"33106","2570","8","259","40.4","51.8","7350","1","2021-11-26 09:11:45","2021-11-26 09:11:45"
"33107","2647","9","848","244.33333333333","282.66666666667","21000","1","2021-10-25 09:10:45","2021-10-25 09:10:45"
"33108","2994","4","873","220","291","126000","1","2021-09-22 09:09:45","2021-09-22 09:09:45"
"33109","2924","4","255","13.75","63.75","126000","1","2021-09-03 09:09:45","2021-09-03 09:09:45"
"33110","3009","5","426","34","213","950","1","2021-12-11 09:12:45","2021-12-11 09:12:45"
"33111","2547","6","322","32.8","64.4","105","1","2021-11-07 09:11:45","2021-11-07 09:11:45"
