"id","uid","aid","rate","created_at","updated_at"
"34265","2501","30","2","2022-02-20 07:02:27","2022-02-20 07:02:27"
"34266","2501","200","0.8","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34267","2501","133","3.3","2022-02-23 07:02:28","2022-02-23 07:02:28"
"34268","2501","78","3.4","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34269","2501","171","2.1","2022-01-29 07:01:28","2022-01-29 07:01:28"
"34270","2501","173","1.5","2022-02-10 07:02:28","2022-02-10 07:02:28"
"34271","2501","177","4.5","2022-02-08 07:02:28","2022-02-08 07:02:28"
"34272","2502","26","4.5","2022-02-09 07:02:28","2022-02-09 07:02:28"
"34273","2502","41","1.9","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34274","2502","148","2","2022-01-23 07:01:28","2022-01-23 07:01:28"
"34275","2502","61","0","2022-01-29 07:01:28","2022-01-29 07:01:28"
"34276","2502","169","4","2022-02-03 07:02:28","2022-02-03 07:02:28"
"34277","2502","106","4.3","2022-02-22 07:02:28","2022-02-22 07:02:28"
"34278","2502","12","4","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34279","2502","186","5","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34280","2503","26","3.9","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34281","2503","96","0.5","2022-02-16 07:02:28","2022-02-16 07:02:28"
"34282","2503","61","4.1","2022-03-03 07:03:28","2022-03-03 07:03:28"
"34283","2503","20","4.1","2022-03-11 07:03:28","2022-03-11 07:03:28"
"34284","2503","187","1.3","2022-01-13 07:01:28","2022-01-13 07:01:28"
"34285","2503","23","4.8","2022-02-24 07:02:28","2022-02-24 07:02:28"
"34286","2503","126","4.7","2022-01-31 07:01:28","2022-01-31 07:01:28"
"34287","2503","16","2.9","2022-02-08 07:02:28","2022-02-08 07:02:28"
"34288","2503","199","3.8","2022-01-20 07:01:28","2022-01-20 07:01:28"
"34289","2503","100","1.3","2022-01-17 07:01:28","2022-01-17 07:01:28"
"34290","2503","149","4.8","2022-02-07 07:02:28","2022-02-07 07:02:28"
"34291","2504","146","4.7","2022-01-21 07:01:28","2022-01-21 07:01:28"
"34292","2504","203","1.3","2022-02-18 07:02:28","2022-02-18 07:02:28"
"34293","2505","180","1.9","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34294","2505","103","1.8","2022-03-11 07:03:28","2022-03-11 07:03:28"
"34295","2505","53","4.9","2022-02-24 07:02:28","2022-02-24 07:02:28"
"34296","2505","46","2.1","2022-02-27 07:02:28","2022-02-27 07:02:28"
"34297","2506","135","0.7","2022-01-31 07:01:28","2022-01-31 07:01:28"
"34298","2506","146","4.8","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34299","2506","110","4","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34300","2506","184","1.1","2022-01-19 07:01:28","2022-01-19 07:01:28"
"34301","2507","124","2.8","2022-02-12 07:02:28","2022-02-12 07:02:28"
"34302","2507","92","0.6","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34303","2507","144","0.7","2022-02-03 07:02:28","2022-02-03 07:02:28"
"34304","2507","151","4.8","2022-03-06 07:03:28","2022-03-06 07:03:28"
"34305","2507","18","5","2022-02-11 07:02:28","2022-02-11 07:02:28"
"34306","2507","196","1.4","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34307","2507","107","1.7","2022-01-12 07:01:28","2022-01-12 07:01:28"
"34308","2507","38","4.9","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34309","2507","192","0.7","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34310","2507","185","4.9","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34311","2507","84","4.5","2022-01-18 07:01:28","2022-01-18 07:01:28"
"34312","2507","198","3.5","2022-02-12 07:02:28","2022-02-12 07:02:28"
"34313","2507","77","0","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34314","2507","51","3.3","2022-01-21 07:01:28","2022-01-21 07:01:28"
"34315","2507","166","4.6","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34316","2508","114","5","2022-02-22 07:02:28","2022-02-22 07:02:28"
"34317","2508","94","2.9","2022-02-24 07:02:28","2022-02-24 07:02:28"
"34318","2508","103","3","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34319","2508","67","2.7","2022-01-26 07:01:28","2022-01-26 07:01:28"
"34320","2508","129","4.9","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34321","2509","114","4.4","2022-03-10 07:03:28","2022-03-10 07:03:28"
"34322","2509","23","3","2022-02-02 07:02:28","2022-02-02 07:02:28"
"34323","2509","138","2.2","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34324","2509","22","4.9","2022-02-05 07:02:28","2022-02-05 07:02:28"
"34325","2509","68","0.1","2022-03-08 07:03:28","2022-03-08 07:03:28"
"34326","2509","140","4","2022-02-04 07:02:28","2022-02-04 07:02:28"
"34327","2509","106","4.3","2022-01-20 07:01:28","2022-01-20 07:01:28"
"34328","2509","23","3.1","2022-02-25 07:02:28","2022-02-25 07:02:28"
"34329","2509","159","0.5","2022-02-11 07:02:28","2022-02-11 07:02:28"
"34330","2509","41","1.2","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34331","2509","167","2.9","2022-03-03 07:03:28","2022-03-03 07:03:28"
"34332","2509","139","2.7","2022-02-11 07:02:28","2022-02-11 07:02:28"
"34333","2509","192","2.5","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34334","2509","157","0.5","2022-01-12 07:01:28","2022-01-12 07:01:28"
"34335","2509","140","1.2","2022-01-17 07:01:28","2022-01-17 07:01:28"
"34336","2510","143","1.3","2022-01-16 07:01:28","2022-01-16 07:01:28"
"34337","2510","105","0.7","2022-02-28 07:02:28","2022-02-28 07:02:28"
"34338","2510","183","1.7","2022-02-13 07:02:28","2022-02-13 07:02:28"
"34339","2510","70","0.4","2022-02-11 07:02:28","2022-02-11 07:02:28"
"34340","2510","40","3.6","2022-02-06 07:02:28","2022-02-06 07:02:28"
"34341","2510","149","4.6","2022-02-07 07:02:28","2022-02-07 07:02:28"
"34342","2510","29","4.1","2022-02-18 07:02:28","2022-02-18 07:02:28"
"34343","2510","34","1.3","2022-01-17 07:01:28","2022-01-17 07:01:28"
"34344","2510","140","1.1","2022-02-02 07:02:28","2022-02-02 07:02:28"
"34345","2510","164","4.5","2022-01-12 07:01:28","2022-01-12 07:01:28"
"34346","2510","10","3","2022-03-12 07:03:28","2022-03-12 07:03:28"
"34347","2510","208","2","2022-02-07 07:02:28","2022-02-07 07:02:28"
"34348","2510","12","4.2","2022-02-19 07:02:28","2022-02-19 07:02:28"
"34349","2510","93","1","2022-01-21 07:01:28","2022-01-21 07:01:28"
"34350","2510","56","0","2022-02-28 07:02:28","2022-02-28 07:02:28"
"34351","2510","48","2.5","2022-01-16 07:01:28","2022-01-16 07:01:28"
"34352","2511","16","0.3","2022-03-10 07:03:28","2022-03-10 07:03:28"
"34353","2511","184","3.2","2022-02-17 07:02:28","2022-02-17 07:02:28"
"34354","2511","102","0.5","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34355","2512","63","1.7","2022-02-11 07:02:28","2022-02-11 07:02:28"
"34356","2512","120","0.8","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34357","2512","29","3.7","2022-01-12 07:01:28","2022-01-12 07:01:28"
"34358","2512","42","3.4","2022-01-21 07:01:28","2022-01-21 07:01:28"
"34359","2512","135","0.4","2022-03-12 07:03:28","2022-03-12 07:03:28"
"34360","2512","169","4.6","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34361","2512","129","0.5","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34362","2512","73","2.5","2022-01-17 07:01:28","2022-01-17 07:01:28"
"34363","2512","15","4.3","2022-02-16 07:02:28","2022-02-16 07:02:28"
"34364","2512","208","0.2","2022-01-26 07:01:28","2022-01-26 07:01:28"
"34365","2512","12","4.3","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34366","2512","102","0.4","2022-03-07 07:03:28","2022-03-07 07:03:28"
"34367","2512","61","4.6","2022-02-06 07:02:28","2022-02-06 07:02:28"
"34368","2512","168","4.7","2022-01-28 07:01:28","2022-01-28 07:01:28"
"34369","2513","96","3","2022-03-12 07:03:28","2022-03-12 07:03:28"
"34370","2514","56","1.4","2022-02-27 07:02:28","2022-02-27 07:02:28"
"34371","2514","107","4","2022-02-26 07:02:28","2022-02-26 07:02:28"
"34372","2514","129","3.6","2022-02-23 07:02:28","2022-02-23 07:02:28"
"34373","2514","185","2.7","2022-02-10 07:02:28","2022-02-10 07:02:28"
"34374","2514","187","3.5","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34375","2514","12","3.4","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34376","2514","142","0.8","2022-02-20 07:02:28","2022-02-20 07:02:28"
"34377","2514","164","4.7","2022-02-13 07:02:28","2022-02-13 07:02:28"
"34378","2515","99","1.3","2022-01-25 07:01:28","2022-01-25 07:01:28"
"34379","2515","208","1.9","2022-01-19 07:01:28","2022-01-19 07:01:28"
"34380","2515","47","5","2022-02-05 07:02:28","2022-02-05 07:02:28"
"34381","2515","190","2.3","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34382","2515","97","4.3","2022-02-11 07:02:28","2022-02-11 07:02:28"
"34383","2515","184","2.3","2022-02-01 07:02:28","2022-02-01 07:02:28"
"34384","2515","46","0.1","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34385","2515","191","4.9","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34386","2516","146","1.2","2022-01-19 07:01:28","2022-01-19 07:01:28"
"34387","2516","81","2.1","2022-01-15 07:01:28","2022-01-15 07:01:28"
"34388","2516","49","0.2","2022-01-23 07:01:28","2022-01-23 07:01:28"
"34389","2516","106","4.3","2022-02-24 07:02:28","2022-02-24 07:02:28"
"34390","2516","145","4.4","2022-01-22 07:01:28","2022-01-22 07:01:28"
"34391","2516","70","4.4","2022-02-12 07:02:28","2022-02-12 07:02:28"
"34392","2517","69","0.9","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34393","2517","172","3.2","2022-02-14 07:02:28","2022-02-14 07:02:28"
"34394","2517","62","1","2022-03-05 07:03:28","2022-03-05 07:03:28"
"34395","2517","110","3.5","2022-03-07 07:03:28","2022-03-07 07:03:28"
"34396","2517","202","3.9","2022-02-09 07:02:28","2022-02-09 07:02:28"
"34397","2517","134","4.7","2022-02-26 07:02:28","2022-02-26 07:02:28"
"34398","2517","93","0.1","2022-02-20 07:02:28","2022-02-20 07:02:28"
"34399","2518","137","3.5","2022-02-14 07:02:28","2022-02-14 07:02:28"
"34400","2518","204","3.4","2022-02-28 07:02:28","2022-02-28 07:02:28"
"34401","2518","55","1.6","2022-01-13 07:01:28","2022-01-13 07:01:28"
"34402","2518","193","2.4","2022-02-20 07:02:28","2022-02-20 07:02:28"
"34403","2518","167","2","2022-02-03 07:02:28","2022-02-03 07:02:28"
"34404","2520","194","2.4","2022-02-07 07:02:28","2022-02-07 07:02:28"
"34405","2520","143","4.5","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34406","2520","160","1","2022-02-13 07:02:28","2022-02-13 07:02:28"
"34407","2521","201","1.6","2022-02-13 07:02:28","2022-02-13 07:02:28"
"34408","2521","128","3.7","2022-01-23 07:01:28","2022-01-23 07:01:28"
"34409","2521","30","3.2","2022-02-02 07:02:28","2022-02-02 07:02:28"
"34410","2521","11","1","2022-01-20 07:01:28","2022-01-20 07:01:28"
"34411","2521","174","4.6","2022-02-01 07:02:28","2022-02-01 07:02:28"
"34412","2521","104","3.1","2022-02-14 07:02:28","2022-02-14 07:02:28"
"34413","2521","175","1","2022-02-24 07:02:28","2022-02-24 07:02:28"
"34414","2521","79","4.2","2022-01-13 07:01:28","2022-01-13 07:01:28"
"34415","2521","98","3.4","2022-02-24 07:02:28","2022-02-24 07:02:28"
"34416","2521","129","3.4","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34417","2521","24","0.8","2022-01-14 07:01:28","2022-01-14 07:01:28"
"34418","2521","179","1.2","2022-02-08 07:02:28","2022-02-08 07:02:28"
"34419","2521","12","0.7","2022-01-26 07:01:28","2022-01-26 07:01:28"
"34420","2521","34","4.1","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34421","2521","16","4.8","2022-01-17 07:01:28","2022-01-17 07:01:28"
"34422","2521","50","5","2022-02-01 07:02:28","2022-02-01 07:02:28"
"34423","2522","96","2.7","2022-03-03 07:03:28","2022-03-03 07:03:28"
"34424","2522","115","1.9","2022-01-28 07:01:28","2022-01-28 07:01:28"
"34425","2522","114","2.5","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34426","2522","94","3.4","2022-01-15 07:01:28","2022-01-15 07:01:28"
"34427","2522","18","4.7","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34428","2522","21","2.9","2022-02-20 07:02:28","2022-02-20 07:02:28"
"34429","2522","136","3.7","2022-02-28 07:02:28","2022-02-28 07:02:28"
"34430","2522","93","4.7","2022-03-03 07:03:28","2022-03-03 07:03:28"
"34431","2522","111","0.3","2022-02-22 07:02:28","2022-02-22 07:02:28"
"34432","2522","130","4","2022-02-01 07:02:28","2022-02-01 07:02:28"
"34433","2522","129","1","2022-02-12 07:02:28","2022-02-12 07:02:28"
"34434","2522","176","4.8","2022-03-06 07:03:28","2022-03-06 07:03:28"
"34435","2522","132","4.6","2022-02-07 07:02:28","2022-02-07 07:02:28"
"34436","2522","161","2","2022-01-18 07:01:28","2022-01-18 07:01:28"
"34437","2522","29","3","2022-02-09 07:02:28","2022-02-09 07:02:28"
"34438","2522","70","0.6","2022-01-31 07:01:28","2022-01-31 07:01:28"
"34439","2522","70","3.8","2022-03-01 07:03:28","2022-03-01 07:03:28"
"34440","2523","70","0.4","2022-01-19 07:01:28","2022-01-19 07:01:28"
"34441","2523","81","3.3","2022-02-26 07:02:28","2022-02-26 07:02:28"
"34442","2523","195","3.4","2022-01-12 07:01:28","2022-01-12 07:01:28"
"34443","2523","66","3.3","2022-01-23 07:01:28","2022-01-23 07:01:28"
"34444","2523","133","3.3","2022-02-13 07:02:28","2022-02-13 07:02:28"
"34445","2523","188","4.2","2022-01-21 07:01:28","2022-01-21 07:01:28"
"34446","2523","124","4.3","2022-01-26 07:01:28","2022-01-26 07:01:28"
"34447","2523","201","3.2","2022-02-20 07:02:28","2022-02-20 07:02:28"
"34448","2523","204","1.5","2022-02-05 07:02:28","2022-02-05 07:02:28"
"34449","2523","196","5","2022-02-23 07:02:28","2022-02-23 07:02:28"
"34450","2523","78","2.6","2022-03-11 07:03:28","2022-03-11 07:03:28"
"34451","2524","103","0.4","2022-01-13 07:01:28","2022-01-13 07:01:28"
"34452","2525","28","1.1","2022-02-18 07:02:28","2022-02-18 07:02:28"
"34453","2525","72","4.3","2022-01-20 07:01:28","2022-01-20 07:01:28"
"34454","2525","196","0.7","2022-02-22 07:02:28","2022-02-22 07:02:28"
"34455","2525","40","2","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34456","2525","173","2","2022-01-20 07:01:28","2022-01-20 07:01:28"
"34457","2525","93","0.7","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34458","2525","16","2.2","2022-01-22 07:01:28","2022-01-22 07:01:28"
"34459","2525","176","0.4","2022-02-19 07:02:28","2022-02-19 07:02:28"
"34460","2525","188","0.1","2022-03-03 07:03:28","2022-03-03 07:03:28"
"34461","2525","125","2.3","2022-02-04 07:02:28","2022-02-04 07:02:28"
"34462","2525","163","0.9","2022-01-28 07:01:28","2022-01-28 07:01:28"
"34463","2525","75","3.3","2022-02-18 07:02:28","2022-02-18 07:02:28"
"34464","2525","72","1.5","2022-03-08 07:03:28","2022-03-08 07:03:28"
"34465","2525","17","1.7","2022-01-13 07:01:28","2022-01-13 07:01:28"
"34466","2525","85","0.9","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34467","2525","78","3.9","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34468","2526","135","1.5","2022-01-14 07:01:28","2022-01-14 07:01:28"
"34469","2526","61","0.2","2022-01-26 07:01:28","2022-01-26 07:01:28"
"34470","2526","155","4.9","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34471","2526","79","3.7","2022-02-19 07:02:28","2022-02-19 07:02:28"
"34472","2526","173","4.2","2022-02-09 07:02:28","2022-02-09 07:02:28"
"34473","2526","45","4.6","2022-01-30 07:01:28","2022-01-30 07:01:28"
"34474","2526","12","1.6","2022-02-10 07:02:28","2022-02-10 07:02:28"
"34475","2526","141","2.1","2022-03-10 07:03:28","2022-03-10 07:03:28"
"34476","2526","72","3.3","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34477","2526","22","2","2022-01-22 07:01:28","2022-01-22 07:01:28"
"34478","2526","14","3.7","2022-03-11 07:03:28","2022-03-11 07:03:28"
"34479","2526","209","4.5","2022-03-09 07:03:28","2022-03-09 07:03:28"
"34480","2526","69","4.3","2022-02-13 07:02:28","2022-02-13 07:02:28"
"34481","2526","201","3.2","2022-02-16 07:02:28","2022-02-16 07:02:28"
"34482","2526","200","2","2022-01-13 07:01:28","2022-01-13 07:01:28"
"34483","2526","161","3","2022-01-19 07:01:28","2022-01-19 07:01:28"
"34484","2528","30","4.4","2022-02-22 07:02:28","2022-02-22 07:02:28"
"34485","2528","57","1.5","2022-03-04 07:03:28","2022-03-04 07:03:28"
"34486","2528","72","4.4","2022-01-26 07:01:28","2022-01-26 07:01:28"
"34487","2528","142","1.6","2022-02-27 07:02:28","2022-02-27 07:02:28"
"34488","2528","209","4.3","2022-02-01 07:02:28","2022-02-01 07:02:28"
"34489","2528","157","0.2","2022-03-04 07:03:28","2022-03-04 07:03:28"
"34490","2528","93","1.7","2022-02-06 07:02:28","2022-02-06 07:02:28"
"34491","2528","16","3.2","2022-02-03 07:02:28","2022-02-03 07:02:28"
"34492","2529","49","3.8","2022-02-24 07:02:28","2022-02-24 07:02:28"
"34493","2529","116","2.3","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34494","2529","72","2.8","2022-01-29 07:01:28","2022-01-29 07:01:28"
"34495","2529","47","1","2022-02-25 07:02:28","2022-02-25 07:02:28"
"34496","2529","114","3.4","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34497","2529","104","1.6","2022-01-13 07:01:28","2022-01-13 07:01:28"
"34498","2529","184","1.7","2022-02-22 07:02:28","2022-02-22 07:02:28"
"34499","2529","98","2","2022-01-21 07:01:28","2022-01-21 07:01:28"
"34500","2529","147","1.5","2022-02-11 07:02:28","2022-02-11 07:02:28"
"34501","2529","97","2.9","2022-02-21 07:02:28","2022-02-21 07:02:28"
"34502","2530","188","4","2022-01-31 07:01:28","2022-01-31 07:01:28"
"34503","2530","72","4.9","2022-02-17 07:02:28","2022-02-17 07:02:28"
"34504","2531","110","0.9","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34505","2531","119","3.2","2022-01-22 07:01:28","2022-01-22 07:01:28"
"34506","2531","118","5","2022-02-28 07:02:28","2022-02-28 07:02:28"
"34507","2531","12","4.3","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34508","2531","190","1.2","2022-03-12 07:03:28","2022-03-12 07:03:28"
"34509","2531","24","0.7","2022-01-18 07:01:28","2022-01-18 07:01:28"
"34510","2531","163","3.2","2022-02-02 07:02:28","2022-02-02 07:02:28"
"34511","2531","196","4.7","2022-01-20 07:01:28","2022-01-20 07:01:28"
"34512","2531","180","1.9","2022-03-07 07:03:28","2022-03-07 07:03:28"
"34513","2531","70","2.2","2022-03-02 07:03:28","2022-03-02 07:03:28"
"34514","2531","155","0.9","2022-02-16 07:02:28","2022-02-16 07:02:28"
"34515","2531","149","0.5","2022-01-24 07:01:28","2022-01-24 07:01:28"
"34516","2531","64","1.7","2022-01-25 07:01:28","2022-01-25 07:01:28"
"34517","2531","48","3.3","2022-01-15 07:01:28","2022-01-15 07:01:28"
"34518","2532","168","2.6","2022-01-15 07:01:28","2022-01-15 07:01:28"
"34519","2532","91","1.8","2022-03-05 07:03:28","2022-03-05 07:03:28"
"34520","2532","81","2","2022-01-12 07:01:28","2022-01-12 07:01:28"
"34521","2532","102","3","2022-02-03 07:02:28","2022-02-03 07:02:28"
"34522","2532","183","3.7","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34523","2532","140","1.4","2022-03-08 07:03:28","2022-03-08 07:03:28"
"34524","2532","111","0.9","2022-02-28 07:02:28","2022-02-28 07:02:28"
"34525","2532","151","0.2","2022-02-09 07:02:28","2022-02-09 07:02:28"
"34526","2532","193","1.8","2022-02-09 07:02:28","2022-02-09 07:02:28"
"34527","2532","181","2.2","2022-02-03 07:02:28","2022-02-03 07:02:28"
"34528","2532","131","0.2","2022-03-06 07:03:28","2022-03-06 07:03:28"
"34529","2532","44","2.6","2022-02-14 07:02:28","2022-02-14 07:02:28"
"34530","2532","111","3.6","2022-02-20 07:02:28","2022-02-20 07:02:28"
"34531","2532","99","1.8","2022-02-09 07:02:28","2022-02-09 07:02:28"
"34532","2533","18","3.9","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34533","2533","71","3.6","2022-01-27 07:01:28","2022-01-27 07:01:28"
"34534","2533","189","4","2022-03-11 07:03:28","2022-03-11 07:03:28"
"34535","2533","201","1.8","2022-03-01 07:03:28","2022-03-01 07:03:28"
"34536","2533","19","0.4","2022-02-07 07:02:28","2022-02-07 07:02:28"
"34537","2533","88","1.5","2022-01-12 07:01:28","2022-01-12 07:01:28"
"34538","2533","53","4.4","2022-02-19 07:02:28","2022-02-19 07:02:28"
"34539","2533","177","4.2","2022-01-29 07:01:28","2022-01-29 07:01:28"
"34540","2533","73","3.8","2022-02-08 07:02:28","2022-02-08 07:02:28"
"34541","2533","134","0.9","2022-02-14 07:02:28","2022-02-14 07:02:28"
"34542","2534","122","2.8","2022-02-23 07:02:28","2022-02-23 07:02:28"
"34543","2534","18","2.5","2022-02-15 07:02:28","2022-02-15 07:02:28"
"34544","2535","184","2.7","2022-02-28 07:02:28","2022-02-28 07:02:28"
"34545","2535","102","2","2022-02-13 07:02:28","2022-02-13 07:02:28"
"34546","2536","118","3.5","2022-02-04 07:02:28","2022-02-04 07:02:28"
"34547","2536","205","1.5","2022-03-01 07:03:28","2022-03-01 07:03:28"
"34548","2536","81","2","2022-02-26 07:02:28","2022-02-26 07:02:28"
"34549","2536","38","5","2022-01-19 07:01:28","2022-01-19 07:01:28"
"34550","2536","205","0.9","2022-02-19 07:02:28","2022-02-19 07:02:28"
"34551","2536","190","4.2","2022-01-27 07:01:28","2022-01-27 07:01:28"
"34552","2536","182","3.6","2022-02-22 07:02:28","2022-02-22 07:02:28"
"34553","2536","124","3.1","2022-01-20 07:01:28","2022-01-20 07:01:28"
